model,var,layer,kind,value
inceptionv4,0,block16,200ms,0.392673051848
inceptionv4,0,block17,average,0.454207012287
inceptionv4,0,block17,100ms,0.450025187816
inceptionv4,0,block17,200ms,0.354805442904
inceptionv4,0,block18,average,0.409482718675
inceptionv4,0,block18,100ms,0.423661759293
inceptionv4,0,block18,200ms,0.328357540015
inceptionv4,0,block19,average,0.351325638161
inceptionv4,0,block19,100ms,0.372538645708
inceptionv4,0,block19,200ms,0.270546073448
inceptionv4,0,block20,average,0.343482101457
inceptionv4,0,block20,100ms,0.371194516855
inceptionv4,0,block20,200ms,0.255827851382
inceptionv4,3,block1,average,0.168756474451
inceptionv4,3,block1,100ms,0.197598317138
inceptionv4,3,block1,200ms,0.101939320017
inceptionv4,3,block2,average,0.18090513346
inceptionv4,3,block2,100ms,0.215274350143
inceptionv4,3,block2,200ms,0.106580007913
inceptionv4,3,block3,average,0.252198705392
inceptionv4,3,block3,100ms,0.283926494388
inceptionv4,3,block3,200ms,0.161453118075
inceptionv4,3,block4,average,0.333533316955
inceptionv4,3,block4,100ms,0.331563227321
inceptionv4,3,block4,200ms,0.180984125123
inceptionv4,3,block5,average,0.368955119949
inceptionv4,3,block5,100ms,0.363171170068
inceptionv4,3,block5,200ms,0.198464217123
inceptionv4,3,block6,average,0.364617277319
inceptionv4,3,block6,100ms,0.366479532888
inceptionv4,3,block6,200ms,0.193634806304
inceptionv4,3,block7,average,0.359147883734
inceptionv4,3,block7,100ms,0.35885623923
inceptionv4,3,block7,200ms,0.197341402661
inceptionv4,3,block8,average,0.429463349188
inceptionv4,3,block8,100ms,0.400081292361
inceptionv4,3,block8,200ms,0.268425157194
inceptionv4,3,block9,average,0.450342129978
inceptionv4,3,block9,100ms,0.422827712525
inceptionv4,3,block9,200ms,0.274639042317
inceptionv4,3,block10,average,0.460930485655
inceptionv4,3,block10,100ms,0.434285336603
inceptionv4,3,block10,200ms,0.305018644018
inceptionv4,3,block11,average,0.479639596289
inceptionv4,3,block11,100ms,0.453071881791
inceptionv4,3,block11,200ms,0.321220477815
inceptionv4,3,block12,average,0.465235084485
inceptionv4,3,block12,100ms,0.422487434128
inceptionv4,3,block12,200ms,0.319482285951
inceptionv4,3,block13,average,0.43487547733
inceptionv4,3,block13,100ms,0.388813439802
inceptionv4,3,block13,200ms,0.297408508863
inceptionv4,3,block14,average,0.432630450834
inceptionv4,3,block14,100ms,0.384245703085
inceptionv4,3,block14,200ms,0.284603925886
inceptionv4,3,block15,average,0.420608397534
inceptionv4,3,block15,100ms,0.374185217391
inceptionv4,3,block15,200ms,0.289984229294
inceptionv4,3,block16,average,0.455424830493
inceptionv4,3,block16,100ms,0.399594940074
inceptionv4,3,block16,200ms,0.333380600916
inceptionv4,3,block17,average,0.447100410606
inceptionv4,3,block17,100ms,0.382078608637
inceptionv4,3,block17,200ms,0.327052611654
inceptionv4,3,block18,average,0.39338334926
inceptionv4,3,block18,100ms,0.344307639959
inceptionv4,3,block18,200ms,0.288863380389
inceptionv4,3,block19,average,0.355210312049
inceptionv4,3,block19,100ms,0.300378557731
inceptionv4,3,block19,200ms,0.261672249069
inceptionv4,3,block20,average,0.24063581908
inceptionv4,3,block20,100ms,0.225862948019
inceptionv4,3,block20,200ms,0.210283241282
inceptionv4,6,block1,average,0.165810149922
inceptionv4,6,block1,100ms,0.201402294621
inceptionv4,6,block1,200ms,0.0903778871471
inceptionv4,6,block2,average,0.23110672439
inceptionv4,6,block2,100ms,0.238793165664
inceptionv4,6,block2,200ms,0.13472561396
inceptionv4,6,block3,average,0.283482495288
inceptionv4,6,block3,100ms,0.289723458136
inceptionv4,6,block3,200ms,0.17400293187
inceptionv4,6,block4,average,0.328365309357
inceptionv4,6,block4,100ms,0.328485463186
inceptionv4,6,block4,200ms,0.203575612899
inceptionv4,6,block5,average,0.365593521828
inceptionv4,6,block5,100ms,0.350929726134
inceptionv4,6,block5,200ms,0.20481143213
inceptionv4,6,block6,average,0.366501460391
inceptionv4,6,block6,100ms,0.348692314951
inceptionv4,6,block6,200ms,0.215127932184
inceptionv4,6,block7,average,0.355418182667
inceptionv4,6,block7,100ms,0.351364328869
inceptionv4,6,block7,200ms,0.211836198938
inceptionv4,6,block8,average,0.384665942665
inceptionv4,6,block8,100ms,0.383028799904
inceptionv4,6,block8,200ms,0.2456183368
inceptionv4,6,block9,average,0.424187392016
inceptionv4,6,block9,100ms,0.390806308375
inceptionv4,6,block9,200ms,0.278733045951
inceptionv4,6,block10,average,0.44099247901
inceptionv4,6,block10,100ms,0.40373808988
inceptionv4,6,block10,200ms,0.278488850967
inceptionv4,6,block11,average,0.441245153602
inceptionv4,6,block11,100ms,0.408476106063
inceptionv4,6,block11,200ms,0.291577711023
inceptionv4,6,block12,average,0.431973808075
inceptionv4,6,block12,100ms,0.40271448477
inceptionv4,6,block12,200ms,0.309657289402
inceptionv4,6,block13,average,0.405062277087
inceptionv4,6,block13,100ms,0.377672033091
inceptionv4,6,block13,200ms,0.306347388359
inceptionv4,6,block14,average,0.409150717321
inceptionv4,6,block14,100ms,0.367845709985
inceptionv4,6,block14,200ms,0.291993181598
inceptionv4,6,block15,average,0.380414767932
inceptionv4,6,block15,100ms,0.336038318133
inceptionv4,6,block15,200ms,0.305601018815
inceptionv4,6,block16,average,0.414771360524
inceptionv4,6,block16,100ms,0.355419430655
inceptionv4,6,block16,200ms,0.329300792195
inceptionv4,6,block17,average,0.411630372955
inceptionv4,6,block17,100ms,0.357644293879
inceptionv4,6,block17,200ms,0.314359082275
inceptionv4,6,block18,average,0.37336269507
inceptionv4,6,block18,100ms,0.316472133774
inceptionv4,6,block18,200ms,0.28832544123
inceptionv4,6,block19,average,0.321165096622
inceptionv4,6,block19,100ms,0.257682357616
inceptionv4,6,block19,200ms,0.263986719641
inceptionv4,6,block20,average,0.209625900773
inceptionv4,6,block20,100ms,0.192165584227
inceptionv4,6,block20,200ms,0.185539204938
